Suburb,Rooms,Type,Price,Date,Bedroom2,Bathroom,Car,Landsize,Propertycount
Ascot Vale,3,h,1410000,11/27/16,3,2,2,459,6567
Ascot Vale,3,h,1305000,5/28/16,2,1,1,278,6567
Ascot Vale,3,h,932500,5/28/16,3,2,1,254,6567
Ascot Vale,3,h,965000,8/28/16,3,1,0,216,6567
Ascot Vale,3,h,1215000,8/28/16,3,1,1,452,6567
Ascot Vale,2,u,545000,8/28/16,2,1,2,194,6567
Ascot Vale,4,h,1800000,8/28/16,,,,,6567
Ascot Vale,3,t,840000,8/28/16,,,,,6567
Ascot Vale,4,h,1705000,7/30/16,4,2,4,598,6567
Ascot Vale,3,h,970000,7/30/16,2,1,1,194,6567
Ascot Vale,2,h,925000,7/30/16,2,1,1,407,6567
Ashburton,4,h,2650000,9/3/16,4,3,2,753,3052
Ashburton,2,h,1820000,9/3/16,,,,,3052
Ashburton,3,h,1670000,12/3/16,3,2,2,599,3052
Ashburton,3,t,955000,12/3/16,3,2,2,203,3052
Ashburton,3,t,2050000,12/3/16,3,3,4,310,3052
Ashburton,2,u,500000,3/4/17,2,1,1,710,3052
Ashburton,2,h,1575000,3/4/17,2,1,2,679,3052
Ashburton,4,h,1991000,3/4/17,,,,,3052
Ashburton,3,h,1425000,6/4/16,,,,,3052
Ashburton,3,h,1555000,6/4/16,3,2,2,731,3052
Ashburton,2,h,1417000,6/4/16,,,,,3052
Ashburton,5,h,1850000,5/7/16,,,,,3052
Ashburton,3,h,780000,10/8/16,,,,,3052
Ashburton,4,h,1942000,10/8/16,,,,,3052
Ashburton,3,h,1100000,10/8/16,3,3,2,276,3052
Ashburton,3,h,1337000,10/8/16,3,1,2,583,3052
Ashburton,8,h,2950000,9/10/16,9,7,4,1472,3052
Ashburton,4,h,2215000,9/10/16,4,2,1,681,3052
Ashburton,4,h,1880000,9/10/16,,,,,3052
Ashburton,3,h,1518000,9/10/16,3,2,2,516,3052
Ashburton,3,h,1710000,12/10/16,3,1,2,806,3052
Ashburton,3,h,1655000,12/10/16,3,1,3,780,3052
Ashburton,3,t,1340000,6/12/16,,,,,3052
Ashburton,3,h,1445000,11/12/16,,,,,3052
Ashburton,3,h,1500000,11/12/16,,,,,3052
Ashburton,4,h,1550000,11/12/16,4,2,2,780,3052
Ashburton,2,h,1356000,5/14/16,,,,,3052
Ashburton,3,h,1662000,5/14/16,3,2,2,351,3052
Ashburton,3,h,1665000,10/15/16,3,2,3,702,3052
Ashburton,2,h,1445000,4/16/16,2,1,2,704,3052
Ashburton,3,h,1600000,7/16/16,,,,,3052
Ashburton,3,h,980000,9/17/16,,,,,3052
Ashburton,3,t,1300000,9/17/16,,,,,3052
Ashburton,5,h,3510000,3/18/17,5,5,2,755,3052
Ashburton,4,h,1730000,6/18/16,,,,,3052
Ashburton,3,t,968000,6/18/16,3,1,1,227,3052
Ashburton,3,t,900000,11/19/16,3,2,2,153,3052
Ashburton,3,h,1570000,11/19/16,,,,,3052
Ashburton,3,h,1500000,5/22/16,3,1,2,545,3052
Ashburton,3,h,1360000,5/22/16,,,,,3052
Ashburton,5,h,2752000,8/22/16,6,4,2,1075,3052
Ashburton,4,h,1600000,8/22/16,,,,,3052
Ashburton,3,h,1500000,8/22/16,3,2,2,710,3052
Ashburton,3,h,1430000,4/23/16,,,,,3052
Ashburton,3,h,1601000,2/25/17,,,,,3052
Ashburton,4,h,1650000,2/25/17,,,,,3052
Ashburton,4,h,1800000,2/25/17,4,2,4,749,3052
Ashburton,3,h,1610000,2/25/17,,,,,3052
Ashburton,3,h,1830000,2/25/17,3,2,3,724,3052
Ashburton,3,h,1415000,6/27/16,3,1,1,605,3052
Ashburton,2,h,1440000,6/27/16,2,1,1,687,3052
Ashburton,4,t,1250000,11/27/16,4,2,2,321,3052
Ashburton,3,h,1422000,11/27/16,3,1,2,583,3052
Ashburton,5,h,1600000,11/27/16,5,3,4,700,3052
Ashburton,4,h,1860000,11/27/16,4,2,3,696,3052
Ashburton,3,t,1710000,11/27/16,3,2,2,295,3052
Ashburton,4,h,1790000,5/28/16,4,2,2,514,3052
Ashburton,4,h,1950000,5/28/16,4,2,2,844,3052
Ashburton,3,h,1600000,5/28/16,3,1,2,637,3052
Ashburton,3,h,1320000,8/28/16,3,1,2,1063,3052
Ashburton,3,h,1650000,8/28/16,3,1,1,697,3052
Ashburton,4,h,1280000,7/30/16,,,,,3052
Ashwood,2,h,995000,9/3/16,2,1,1,583,2894
Ashwood,3,h,1250000,12/3/16,3,1,1,842,2894
Ashwood,3,u,1045000,3/4/17,3,2,2,467,2894
Ashwood,4,h,1200000,3/4/17,4,3,2,372,2894
Ashwood,2,h,1075000,6/4/16,2,1,2,695,2894
Ashwood,4,h,1500000,8/6/16,2,2,2,621,2894
Ashwood,3,h,1120000,5/7/16,3,1,2,723,2894
Ashwood,2,t,700000,11/7/16,2,1,2,367,2894
Ashwood,3,h,761000,11/7/16,3,2,4,400,2894
Ashwood,4,h,1270000,10/8/16,4,2,1,724,2894
Ashwood,4,h,1510000,10/8/16,4,2,2,526,2894
Ashwood,3,h,1365000,9/10/16,3,1,1,792,2894
Ashwood,4,h,1100000,12/10/16,3,2,2,803,2894
Ashwood,2,u,675000,12/10/16,,,,,2894
Ashwood,3,h,1232800,6/12/16,,,,,2894
Ashwood,3,h,1170000,11/12/16,,,,,2894
Ashwood,4,h,1415000,8/13/16,4,3,2,724,2894
Ashwood,2,u,690000,5/14/16,2,1,1,216,2894
Ashwood,3,h,1631000,10/15/16,3,2,3,782,2894
Ashwood,4,h,1500000,10/15/16,4,2,1,593,2894
Ashwood,2,t,690000,4/16/16,,,,,2894
Ashwood,3,h,1060000,7/16/16,2,1,2,772,2894
Ashwood,3,h,875000,9/17/16,,,,,2894
Ashwood,5,h,1529500,9/17/16,5,3,2,585,2894
Ashwood,2,h,1250000,3/18/17,,,,,2894
Ashwood,3,h,1200000,3/18/17,,,,,2894
Ashwood,2,u,600000,3/18/17,2,1,1,153,2894
Ashwood,4,t,980000,3/18/17,,,,,2894
Ashwood,2,u,535000,6/18/16,2,1,1,72,2894
Ashwood,4,t,1230000,6/18/16,,,,,2894
Ashwood,3,h,785000,11/19/16,3,1,1,557,2894
Ashwood,4,h,1240000,11/19/16,4,2,2,766,2894
Ashwood,2,u,700000,8/22/16,2,1,2,192,2894
Ashwood,3,t,880000,4/23/16,,,,,2894
Ashwood,2,u,675000,9/24/16,,,,,2894
Ashwood,4,h,1350000,9/24/16,4,2,1,727,2894
Ashwood,2,h,1110000,9/24/16,2,1,1,586,2894
Ashwood,3,h,1305000,2/25/17,3,1,1,760,2894
Ashwood,3,h,855000,2/25/17,3,2,1,320,2894
Ashwood,3,h,900000,2/25/17,,,,,2894
Ashwood,4,t,1400000,2/25/17,,,,,2894
Ashwood,3,t,964000,6/27/16,,,,,2894
Ashwood,3,t,900500,11/27/16,3,2,2,256,2894
Ashwood,3,h,1200000,5/28/16,3,2,2,839,2894
Ashwood,3,t,830000,8/28/16,2,1,2,212,2894
Avondale Heights,4,h,1310000,9/3/16,,,,,4502
Avondale Heights,3,h,850000,9/3/16,3,1,1,593,4502
Avondale Heights,3,h,750000,9/3/16,3,1,1,0,4502
Avondale Heights,3,t,851000,12/3/16,3,3,1,557,4502
Avondale Heights,3,h,848000,3/4/17,3,1,2,542,4502
Avondale Heights,4,h,806000,3/4/17,4,2,1,350,4502
Avondale Heights,4,h,1155000,6/4/16,3,2,2,569,4502
Avondale Heights,3,h,670000,6/4/16,3,2,2,671,4502
Avondale Heights,4,h,1200000,6/4/16,4,5,4,673,4502
Avondale Heights,3,h,636000,6/4/16,2,1,2,571,4502
Avondale Heights,3,h,655000,8/6/16,,,,,4502
Avondale Heights,3,h,680000,8/6/16,3,1,2,570,4502
Avondale Heights,4,h,1160000,5/7/16,4,3,2,789,4502
Avondale Heights,3,h,560000,10/8/16,,,,,4502
Avondale Heights,3,h,750000,10/8/16,3,1,1,529,4502
Avondale Heights,3,h,627500,10/8/16,3,1,1,550,4502
Avondale Heights,3,t,880000,10/8/16,3,2,2,339,4502
Avondale Heights,3,h,825000,10/8/16,,,,,4502
Avondale Heights,4,h,1372000,10/8/16,,,,,4502
Avondale Heights,4,h,950000,12/10/16,4,3,3,761,4502
Avondale Heights,4,h,1200000,12/10/16,,,,,4502
Avondale Heights,4,h,1600000,12/10/16,4,3,3,1801,4502
Avondale Heights,3,h,825000,2/11/17,,,,,4502
Avondale Heights,2,t,585000,2/11/17,2,1,1,136,4502
Avondale Heights,4,h,1631000,5/14/16,,,,,4502
Avondale Heights,3,h,650000,10/15/16,3,1,3,574,4502
Avondale Heights,3,h,725000,10/15/16,3,1,4,606,4502
Avondale Heights,3,u,665000,4/16/16,3,2,1,289,4502
Avondale Heights,3,h,560500,4/16/16,3,1,1,177,4502
Avondale Heights,3,h,615000,7/16/16,3,1,2,649,4502
Avondale Heights,3,h,845000,7/16/16,3,1,3,704,4502
Avondale Heights,3,h,585000,9/17/16,3,1,2,322,4502
Avondale Heights,2,u,440000,3/18/17,2,1,1,263,4502
Avondale Heights,3,h,850000,3/18/17,3,1,2,766,4502
Avondale Heights,3,h,775000,6/18/16,,,,,4502
Avondale Heights,5,h,850000,6/18/16,5,2,4,574,4502
Avondale Heights,3,h,705000,5/22/16,3,1,1,581,4502
Avondale Heights,4,h,1100000,5/22/16,4,3,2,873,4502
Avondale Heights,3,h,710000,5/22/16,,,,,4502
Avondale Heights,3,h,892500,5/22/16,3,1,1,586,4502
Avondale Heights,3,t,730000,8/22/16,,,,,4502
Avondale Heights,3,h,790000,4/23/16,,,,,4502
Avondale Heights,3,h,695000,4/23/16,3,1,2,588,4502
Avondale Heights,4,h,855000,4/23/16,,,,,4502
Avondale Heights,2,h,522500,9/24/16,2,1,1,220,4502
Avondale Heights,4,h,990000,9/24/16,,,,,4502
Avondale Heights,4,h,680000,9/24/16,4,2,2,554,4502
Avondale Heights,3,u,500000,9/24/16,3,1,1,260,4502
Avondale Heights,2,t,550000,9/24/16,2,1,2,158,4502
Avondale Heights,3,h,730000,2/25/17,3,2,2,705,4502
Avondale Heights,3,h,875000,2/25/17,3,1,3,812,4502
Avondale Heights,3,h,850000,2/25/17,3,2,8,585,4502
Avondale Heights,3,h,635000,7/26/16,3,1,1,597,4502
Avondale Heights,4,h,762000,7/26/16,4,2,2,589,4502
Avondale Heights,3,h,1215000,6/27/16,,,,,4502
Avondale Heights,3,u,610000,11/27/16,,,,,4502
Avondale Heights,4,h,815000,11/27/16,,,,,4502
Avondale Heights,4,h,820000,11/27/16,,,,,4502
Avondale Heights,2,u,411000,11/27/16,2,1,1,0,4502
Avondale Heights,4,h,790000,11/27/16,4,2,2,570,4502
Avondale Heights,4,h,605000,11/27/16,4,1,0,569,4502
Avondale Heights,3,h,805000,11/27/16,3,2,2,593,4502
Avondale Heights,4,h,890000,11/27/16,4,2,4,585,4502
Avondale Heights,3,h,795000,5/28/16,3,1,1,549,4502
Avondale Heights,3,h,634000,5/28/16,4,2,1,582,4502
Avondale Heights,3,h,642000,8/28/16,3,1,1,590,4502
Avondale Heights,3,h,730000,8/28/16,,,,,4502
Avondale Heights,3,h,863000,8/28/16,3,2,3,638,4502
Avondale Heights,3,h,740000,8/28/16,3,1,2,607,4502
Balaclava,4,h,1819000,9/3/16,3,2,1,244,2952
Balaclava,2,u,410000,12/3/16,2,1,2,0,2952
Balaclava,1,u,280000,5/7/16,1,1,1,0,2952
Balaclava,2,t,1015000,11/7/16,2,1,2,114,2952
Balaclava,1,u,438000,5/14/16,,,,,2952
Balaclava,2,u,502500,10/15/16,2,1,1,0,2952
Balaclava,2,u,520000,10/15/16,2,1,0,0,2952
Balaclava,2,u,442000,9/17/16,2,1,1,0,2952
Balaclava,3,h,1193000,6/18/16,3,1,1,178,2952
Balaclava,2,u,416000,6/18/16,2,1,1,0,2952
Balaclava,2,u,820000,11/19/16,2,1,1,0,2952
Balaclava,2,u,474000,5/22/16,2,1,1,0,2952
Balaclava,2,h,981000,2/25/17,2,1,0,159,2952
Balaclava,3,h,1690000,2/25/17,3,2,2,339,2952
Balaclava,2,u,540000,6/27/16,2,1,1,483,2952
Balaclava,3,h,1080000,6/27/16,3,1,1,157,2952
Balaclava,1,u,500000,11/27/16,1,1,0,0,2952
Balaclava,2,u,497500,8/28/16,2,0,0,0,2952
Balwyn,2,h,2100000,9/3/16,2,1,1,659,5682
Balwyn,4,h,1800000,9/3/16,4,2,2,715,5682
Balwyn,2,t,1255000,9/3/16,2,1,1,208,5682
Balwyn,3,u,1070000,12/3/16,3,2,2,206,5682
Balwyn,4,h,2200000,12/3/16,,,,,5682
Balwyn,4,h,2290000,12/3/16,,,,,5682
Balwyn,5,h,2570000,12/3/16,5,3,2,715,5682
Balwyn,4,h,2400000,12/3/16,4,2,2,744,5682
Balwyn,3,h,2200000,12/3/16,3,3,2,651,5682
Balwyn,5,h,3250000,12/3/16,5,5,2,651,5682
Balwyn,2,u,806000,12/3/16,2,1,1,122,5682
Balwyn,6,h,4000000,12/3/16,6,4,7,2051,5682
Balwyn,2,h,1215000,12/3/16,2,2,2,0,5682
Balwyn,5,h,2250000,12/3/16,5,3,2,600,5682
Balwyn,1,u,450000,2/4/16,,,,,5682
Balwyn,3,t,1400000,3/4/17,,,,,5682
Balwyn,2,u,812000,3/4/17,2,1,1,206,5682
Balwyn,4,h,4260000,3/4/17,,,,,5682
Balwyn,3,h,1140000,6/4/16,3,2,2,175,5682
Balwyn,3,h,2330000,6/4/16,3,2,1,853,5682
Balwyn,5,h,2800000,6/4/16,5,3,2,678,5682
Balwyn,2,u,605000,6/4/16,2,1,1,0,5682
Balwyn,3,h,1255000,6/4/16,3,2,2,308,5682
Balwyn,2,h,1850000,8/6/16,3,1,1,1015,5682
Balwyn,2,u,805000,8/6/16,3,1,1,209,5682
Balwyn,4,h,2000000,5/7/16,,,,,5682
Balwyn,3,h,700000,5/7/16,3,1,1,188,5682
Balwyn,4,h,2130000,5/7/16,4,2,2,664,5682
Balwyn,2,h,500000,5/7/16,2,1,1,0,5682
Balwyn,3,h,2125000,5/7/16,3,2,2,699,5682
Balwyn,5,h,4350000,5/7/16,,,,,5682
Balwyn,2,u,648000,11/7/16,,,,,5682
Balwyn,4,h,1800000,10/8/16,3,2,2,577,5682
Balwyn,3,h,1020000,10/8/16,,,,,5682
Balwyn,2,u,635000,10/8/16,2,1,1,0,5682
Balwyn,5,h,2350000,9/10/16,,,,,5682
Balwyn,3,t,1500000,9/10/16,,,,,5682
Balwyn,2,h,1900000,9/10/16,,,,,5682
Balwyn,2,u,526000,9/10/16,2,1,1,0,5682
Balwyn,1,h,390000,9/10/16,1,1,1,740,5682
Balwyn,5,h,2950000,12/10/16,,,,,5682
Balwyn,3,h,905000,12/10/16,3,1,2,281,5682
Balwyn,4,h,1750000,12/10/16,4,3,2,453,5682
Balwyn,2,t,760000,12/10/16,2,1,1,121,5682
Balwyn,2,u,550000,12/10/16,,,,,5682
Balwyn,4,h,3180000,12/10/16,4,3,4,1148,5682
Balwyn,3,t,1367000,12/10/16,3,2,2,219,5682
Balwyn,3,t,788000,12/10/16,,,,,5682
Balwyn,5,h,3600000,12/10/16,5,3,2,678,5682
Balwyn,5,h,2550000,12/10/16,5,3,2,642,5682
Balwyn,3,h,1050000,12/10/16,,,,,5682
Balwyn,5,h,3350000,3/11/17,,,,,5682
Balwyn,4,t,1400000,11/12/16,4,3,2,241,5682
Balwyn,3,u,662500,11/12/16,,,,,5682
Balwyn,4,h,3270000,11/12/16,4,2,4,935,5682
Balwyn,3,u,1280000,11/12/16,,,,,5682
Balwyn,2,u,625000,8/13/16,2,1,1,115,5682
Balwyn,2,t,700000,8/13/16,2,1,1,104,5682
Balwyn,4,t,1920000,5/14/16,,,,,5682
Balwyn,3,h,1860000,5/14/16,3,1,4,671,5682
Balwyn,4,h,2730000,10/15/16,4,3,2,674,5682
Balwyn,4,h,2410000,10/15/16,,,,,5682
Balwyn,4,h,2530000,10/15/16,,,,,5682
Balwyn,5,h,2020000,4/16/16,5,2,2,611,5682
Balwyn,2,u,460000,4/16/16,2,1,1,0,5682
Balwyn,4,h,2250000,7/16/16,3,1,2,832,5682
Balwyn,2,u,1053000,7/16/16,2,1,2,231,5682
Balwyn,3,h,1800000,7/16/16,3,2,2,380,5682
Balwyn,3,t,1472000,7/16/16,3,2,2,306,5682
Balwyn,3,h,2120000,9/17/16,3,1,2,651,5682
Balwyn,4,h,1800000,9/17/16,,,,,5682
Balwyn,3,h,1910000,9/17/16,3,1,2,697,5682
Balwyn,2,u,754000,3/18/17,2,1,1,87,5682
Balwyn,3,h,1605000,3/18/17,,,,,5682
Balwyn,5,h,3000000,6/18/16,5,5,2,671,5682
Balwyn,5,h,3400000,6/18/16,5,6,4,739,5682
Balwyn,3,h,1490000,6/18/16,,,,,5682
Balwyn,3,u,905000,6/18/16,,,,,5682
Balwyn,4,h,2188000,11/19/16,4,2,2,752,5682
Balwyn,2,u,755000,11/19/16,2,1,1,213,5682
Balwyn,4,h,2900000,5/22/16,4,3,2,596,5682
Balwyn,4,h,1947000,5/22/16,,,,,5682
Balwyn,4,h,3290000,5/22/16,4,3,2,1007,5682
Balwyn,5,h,2665000,8/22/16,4,3,2,674,5682
Balwyn,4,h,1801000,8/22/16,4,2,2,583,5682
Balwyn,3,t,1100000,8/22/16,,,,,5682
Balwyn,4,h,2410000,9/24/16,4,2,1,685,5682
Balwyn,2,u,650000,9/24/16,2,1,1,0,5682
Balwyn,4,h,1820000,2/25/17,,,,,5682
Balwyn,4,h,2275000,2/25/17,4,2,1,842,5682
Balwyn,5,h,2810000,2/25/17,5,3,4,1468,5682
Balwyn,3,t,1385000,2/25/17,3,2,2,190,5682
Balwyn,6,h,4600000,7/26/16,,,,,5682
Balwyn,4,h,2000000,6/27/16,3,1,2,739,5682
Balwyn,4,h,1900000,11/27/16,4,2,1,665,5682
Balwyn,3,h,3401000,11/27/16,3,2,1,706,5682
Balwyn,3,h,1750000,11/27/16,3,2,3,613,5682
Balwyn,5,h,4000000,11/27/16,5,4,3,1437,5682
Balwyn,4,h,2250000,11/27/16,,,,,5682
Balwyn,3,h,1810000,5/28/16,,,,,5682
Balwyn,3,t,1100000,5/28/16,3,2,1,259,5682
Balwyn,5,h,3020000,5/28/16,5,3,2,715,5682
Balwyn,3,h,2950000,5/28/16,4,2,2,650,5682
Balwyn,5,h,2450000,5/28/16,4,2,2,981,5682
Balwyn,3,h,1912000,5/28/16,2,1,2,844,5682
Balwyn,2,u,730000,8/28/16,2,1,1,130,5682
Balwyn,4,h,1530000,8/28/16,,,,,5682
Balwyn,5,h,3900000,8/28/16,5,7,6,0,5682
Balwyn,3,h,1500000,8/28/16,3,2,2,404,5682
Balwyn,3,h,1850000,8/28/16,3,1,1,607,5682
Balwyn,4,h,1700000,7/30/16,3,1,1,672,5682
Balwyn,2,h,1010000,7/30/16,2,0,0,1611,5682
Balwyn North,3,t,1315000,9/3/16,3,2,2,260,7809
Balwyn North,3,h,1500000,9/3/16,3,2,1,778,7809
Balwyn North,4,h,3230000,9/3/16,4,4,3,1135,7809
Balwyn North,2,h,1080000,9/3/16,2,1,1,253,7809
Balwyn North,4,u,1450000,9/3/16,,,,,7809
Balwyn North,2,h,1305000,9/3/16,,,,,7809
Balwyn North,7,h,1350000,12/3/16,7,2,0,942,7809
Balwyn North,4,h,1905000,12/3/16,4,2,2,647,7809
Balwyn North,5,h,3300000,12/3/16,5,4,2,760,7809
Balwyn North,4,h,1900000,12/3/16,4,2,2,642,7809
Balwyn North,3,h,2251000,12/3/16,3,1,2,888,7809
Balwyn North,3,h,2160000,12/3/16,,,,,7809
Balwyn North,4,h,2205000,12/3/16,4,2,2,750,7809
Balwyn North,3,h,1265000,12/3/16,3,2,1,347,7809
Balwyn North,3,h,2000000,3/4/17,3,1,3,772,7809
Balwyn North,4,h,1750000,3/4/17,4,2,2,673,7809
Balwyn North,3,h,1450000,3/4/17,3,1,2,665,7809
Balwyn North,4,h,2614000,3/4/17,4,2,2,772,7809
Balwyn North,4,h,1825000,3/4/17,4,2,3,736,7809
Balwyn North,4,h,2550000,3/4/17,4,1,4,847,7809
Balwyn North,4,h,1570000,6/4/16,4,2,1,546,7809
Balwyn North,5,h,3250000,8/6/16,3,4,2,886,7809
Balwyn North,4,h,1750000,8/6/16,4,3,3,667,7809
Balwyn North,3,t,1150000,8/6/16,3,2,1,207,7809
Balwyn North,3,h,1575000,8/6/16,3,2,2,645,7809
Balwyn North,6,h,1505000,5/7/16,4,2,2,724,7809
Balwyn North,3,h,920000,5/7/16,,,,,7809
Balwyn North,4,h,1572000,5/7/16,4,2,2,662,7809
Balwyn North,4,h,1500000,5/7/16,3,2,2,610,7809
Balwyn North,4,t,1400000,5/7/16,4,2,1,283,7809
Balwyn North,5,h,1750000,11/7/16,5,3,2,705,7809
Balwyn North,4,h,1850000,11/7/16,4,2,2,619,7809
Balwyn North,3,h,1480000,11/7/16,3,1,2,992,7809
Balwyn North,4,h,1400000,10/8/16,4,2,2,714,7809
Balwyn North,4,h,2130000,10/8/16,4,3,2,1274,7809
Balwyn North,3,u,1050000,10/8/16,3,2,2,244,7809
Balwyn North,5,h,3690000,10/8/16,4,4,2,624,7809
Balwyn North,2,u,709000,10/8/16,,,,,7809
Balwyn North,4,h,1740000,9/10/16,4,2,2,610,7809
Balwyn North,4,h,2575000,9/10/16,4,3,2,657,7809
Balwyn North,4,h,1388800,9/10/16,3,2,1,517,7809
Balwyn North,4,h,1702000,12/10/16,4,2,2,715,7809
Balwyn North,4,h,1800000,12/10/16,4,2,4,587,7809
Balwyn North,4,h,3300000,12/10/16,,,,,7809
Balwyn North,4,h,2910000,12/10/16,4,3,2,1070,7809
Balwyn North,2,h,1400000,12/10/16,2,1,1,694,7809
Balwyn North,2,t,860000,12/10/16,2,2,2,204,7809
Balwyn North,4,h,1670000,3/11/17,4,3,2,689,7809
Balwyn North,5,h,1500000,6/12/16,3,1,1,800,7809
Balwyn North,5,h,2200000,6/12/16,5,3,2,900,7809
Balwyn North,3,u,1150000,11/12/16,,,,,7809
Balwyn North,4,h,1350000,11/12/16,4,2,2,815,7809
Balwyn North,5,h,2070000,11/12/16,5,2,1,1138,7809
Balwyn North,3,h,1300000,11/12/16,3,1,2,464,7809
Balwyn North,5,h,2190000,11/12/16,,,,,7809
Balwyn North,3,h,1700000,8/13/16,3,2,3,763,7809
Balwyn North,3,h,1750000,8/13/16,2,1,2,854,7809
Balwyn North,3,h,980000,5/14/16,3,1,1,542,7809
Balwyn North,3,h,1230000,5/14/16,3,3,1,310,7809
Balwyn North,7,h,2600000,5/14/16,5,3,3,637,7809
Balwyn North,4,h,1950000,5/14/16,3,3,2,665,7809
Balwyn North,5,h,1750000,10/15/16,5,2,2,710,7809
Balwyn North,3,h,1636000,10/15/16,,,,,7809
Balwyn North,5,h,2000000,10/15/16,5,2,2,1002,7809
Balwyn North,3,h,1480000,10/15/16,3,1,4,605,7809
Balwyn North,4,h,3000000,10/15/16,4,3,2,1247,7809
Balwyn North,3,h,1818000,10/15/16,3,1,1,722,7809
Balwyn North,4,h,2170000,4/16/16,4,2,2,1040,7809
Balwyn North,5,h,1310000,4/16/16,,,,,7809
Balwyn North,4,h,2525000,4/16/16,4,2,2,1235,7809
Balwyn North,4,h,3360000,4/16/16,4,3,1,904,7809
Balwyn North,3,h,1845000,4/16/16,,,,,7809
Balwyn North,4,h,1620000,7/16/16,4,2,1,654,7809
Balwyn North,4,h,1420000,7/16/16,,,,,7809
Balwyn North,3,h,1903000,7/16/16,3,1,2,713,7809
Balwyn North,5,h,1900000,9/17/16,,,,,7809
Balwyn North,4,h,1712000,9/17/16,3,2,2,639,7809
Balwyn North,4,h,1720000,3/18/17,4,3,2,869,7809
Balwyn North,4,h,1670000,3/18/17,4,1,4,1042,7809
Balwyn North,2,h,1350000,3/18/17,2,1,2,467,7809
Balwyn North,3,h,2086000,3/18/17,,,,,7809
Balwyn North,4,h,1675000,3/18/17,4,2,2,667,7809
Balwyn North,4,t,1680000,3/18/17,4,3,1,362,7809
Balwyn North,3,h,1800000,6/18/16,3,1,1,809,7809
Balwyn North,5,h,1540000,6/18/16,,,,,7809
Balwyn North,4,h,1550000,6/18/16,4,3,4,707,7809
Balwyn North,5,h,4000000,6/18/16,5,5,4,1364,7809
Balwyn North,6,h,1860000,6/18/16,,,,,7809
Balwyn North,3,h,2900000,6/18/16,4,2,2,917,7809
Balwyn North,4,h,2205000,11/19/16,4,2,2,1010,7809
Balwyn North,3,t,1137000,11/19/16,3,2,2,349,7809
Balwyn North,3,h,2100000,11/19/16,3,2,3,949,7809
Balwyn North,2,h,1389000,5/22/16,2,1,4,701,7809
Balwyn North,2,h,685000,5/22/16,2,1,1,177,7809
Balwyn North,6,h,1900000,5/22/16,6,1,6,691,7809
Balwyn North,3,h,1335000,5/22/16,3,2,2,368,7809
Balwyn North,3,h,1600000,8/22/16,3,2,2,760,7809
Balwyn North,3,h,1830000,8/22/16,3,2,2,493,7809
Balwyn North,4,h,1900000,8/22/16,4,2,4,587,7809
Balwyn North,5,h,1650000,4/23/16,,,,,7809
Balwyn North,5,h,1500000,4/23/16,5,2,2,605,7809
Balwyn North,2,u,735000,4/23/16,2,1,1,1075,7809
Balwyn North,2,u,1040000,9/24/16,2,1,1,250,7809
Balwyn North,3,h,1520000,2/25/17,3,1,2,622,7809
Balwyn North,4,h,1250000,2/25/17,4,2,2,644,7809
Balwyn North,6,h,1900000,2/25/17,6,3,2,808,7809
Balwyn North,4,h,2006000,2/25/17,,,,,7809
Balwyn North,5,h,1875000,6/27/16,5,3,2,842,7809
Balwyn North,4,h,1530000,6/27/16,4,2,2,701,7809
Balwyn North,3,h,1425000,6/27/16,,,,,7809
Balwyn North,3,u,940000,6/27/16,,,,,7809
Balwyn North,4,h,1700000,6/27/16,3,2,5,754,7809
Balwyn North,4,h,1300000,6/27/16,,,,,7809
Balwyn North,4,h,1760000,6/27/16,,,,,7809
Balwyn North,4,h,2300000,6/27/16,,,,,7809
Balwyn North,3,h,1300000,11/27/16,,,,,7809
Balwyn North,3,t,1238000,11/27/16,3,2,2,186,7809
Balwyn North,3,h,1320000,11/27/16,3,1,0,635,7809
Balwyn North,2,u,560000,11/27/16,2,1,1,0,7809
Balwyn North,3,h,1651000,11/27/16,3,1,2,657,7809
Balwyn North,5,h,1920000,11/27/16,5,3,2,900,7809
Balwyn North,5,h,1560000,11/27/16,5,2,3,845,7809
Balwyn North,5,h,1550000,5/28/16,7,2,0,942,7809
Balwyn North,3,t,1330000,5/28/16,,,,,7809
Balwyn North,3,h,1038000,5/28/16,3,2,1,207,7809
Balwyn North,5,h,1660000,5/28/16,4,3,2,737,7809
Balwyn North,3,h,1260000,5/28/16,3,2,2,458,7809
Balwyn North,3,h,2000000,8/28/16,3,1,2,75100,7809
Balwyn North,4,h,2155000,8/28/16,4,2,3,620,7809
Balwyn North,3,h,1225000,8/28/16,3,2,2,282,7809
Balwyn North,4,h,2150000,8/28/16,4,2,2,730,7809
Balwyn North,3,h,1770000,8/28/16,3,2,1,720,7809
Balwyn North,4,h,2040000,7/30/16,,,,,7809
Balwyn North,2,u,691500,7/30/16,3,1,1,0,7809
Balwyn North,5,h,1836000,7/30/16,4,2,2,939,7809
Bentleigh,2,u,636000,9/3/16,2,1,2,202,6795
Bentleigh,2,h,1275000,9/3/16,2,1,2,599,6795
Bentleigh,3,u,875000,9/3/16,3,1,2,348,6795
Bentleigh,4,t,1230000,9/3/16,,,,,6795
Bentleigh,3,t,895000,9/3/16,3,2,2,362,6795
Bentleigh,3,t,1020000,9/3/16,,,,,6795
Bentleigh,2,h,1550000,12/3/16,2,1,4,730,6795
